INFO [2025-05-09 04:15:06] Starting NBA data fetch script
INFO [2025-05-09 04:17:59] Successfully fetched game 0022400286 (276/1230)
INFO [2025-05-09 04:18:00] Successfully fetched game 0022400287 (277/1230)
INFO [2025-05-09 04:18:01] Successfully fetched game 0022400291 (278/1230)
INFO [2025-05-09 04:18:01] Successfully fetched game 0022400041 (279/1230)
INFO [2025-05-09 04:18:02] Successfully fetched game 0022400042 (280/1230)
INFO [2025-05-09 04:18:03] Successfully fetched game 0022400049 (281/1230)
INFO [2025-05-09 04:18:03] Successfully fetched game 0022400048 (282/1230)
INFO [2025-05-09 04:18:04] Successfully fetched game 0022400046 (283/1230)
INFO [2025-05-09 04:18:04] Successfully fetched game 0022400044 (284/1230)
INFO [2025-05-09 04:18:05] Successfully fetched game 0022400043 (285/1230)
INFO [2025-05-09 04:18:06] Successfully fetched game 0022400047 (286/1230)
INFO [2025-05-09 04:18:06] Successfully fetched game 0022400045 (287/1230)
INFO [2025-05-09 04:18:07] Successfully fetched game 0022400040 (288/1230)
INFO [2025-05-09 04:18:07] Successfully fetched game 0022400304 (289/1230)
INFO [2025-05-09 04:18:08] Successfully fetched game 0022400303 (290/1230)
INFO [2025-05-09 04:18:09] Successfully fetched game 0022400302 (291/1230)
INFO [2025-05-09 04:18:09] Successfully fetched game 0022400301 (292/1230)
INFO [2025-05-09 04:18:10] Successfully fetched game 0022400300 (293/1230)
INFO [2025-05-09 04:18:10] Successfully fetched game 0022400306 (294/1230)
INFO [2025-05-09 04:18:11] Successfully fetched game 0022400305 (295/1230)
INFO [2025-05-09 04:18:12] Successfully fetched game 0022400308 (296/1230)
INFO [2025-05-09 04:18:12] Successfully fetched game 0022400309 (297/1230)
INFO [2025-05-09 04:18:13] Successfully fetched game 0022400310 (298/1230)
INFO [2025-05-09 04:18:13] Successfully fetched game 0022400311 (299/1230)
INFO [2025-05-09 04:18:14] Successfully fetched game 0022400312 (300/1230)
INFO [2025-05-09 04:18:15] Successfully fetched game 0022400313 (301/1230)
INFO [2025-05-09 04:18:15] Successfully fetched game 0022400314 (302/1230)
INFO [2025-05-09 04:18:16] Successfully fetched game 0022400307 (303/1230)
INFO [2025-05-09 04:18:16] Successfully fetched game 0022400316 (304/1230)
INFO [2025-05-09 04:18:17] Successfully fetched game 0022400318 (305/1230)
INFO [2025-05-09 04:18:17] Successfully fetched game 0022400317 (306/1230)
INFO [2025-05-09 04:18:18] Successfully fetched game 0022400315 (307/1230)
INFO [2025-05-09 04:18:19] Successfully fetched game 0022400060 (308/1230)
INFO [2025-05-09 04:18:19] Successfully fetched game 0022400059 (309/1230)
INFO [2025-05-09 04:18:20] Successfully fetched game 0022400058 (310/1230)
INFO [2025-05-09 04:18:20] Successfully fetched game 0022400057 (311/1230)
INFO [2025-05-09 04:18:24] Successfully fetched game 0022400056 (312/1230)
INFO [2025-05-09 04:18:25] Successfully fetched game 0022400054 (313/1230)
INFO [2025-05-09 04:18:25] Successfully fetched game 0022400053 (314/1230)
INFO [2025-05-09 04:18:26] Successfully fetched game 0022400055 (315/1230)
INFO [2025-05-09 04:18:26] Successfully fetched game 0022400050 (316/1230)
INFO [2025-05-09 04:18:27] Successfully fetched game 0022400051 (317/1230)
INFO [2025-05-09 04:18:27] Successfully fetched game 0022400052 (318/1230)
INFO [2025-05-09 04:18:28] Successfully fetched game 0022400323 (319/1230)
INFO [2025-05-09 04:18:28] Successfully fetched game 0022400324 (320/1230)
INFO [2025-05-09 04:18:29] Successfully fetched game 0022400320 (321/1230)
INFO [2025-05-09 04:18:30] Successfully fetched game 0022400322 (322/1230)
INFO [2025-05-09 04:18:30] Successfully fetched game 0022400321 (323/1230)
INFO [2025-05-09 04:18:31] Successfully fetched game 0022400319 (324/1230)
INFO [2025-05-09 04:18:31] Successfully fetched game 0022400331 (325/1230)
INFO [2025-05-09 04:18:32] Successfully fetched game 0022400332 (326/1230)
INFO [2025-05-09 04:18:33] Successfully fetched game 0022400328 (327/1230)
INFO [2025-05-09 04:18:33] Successfully fetched game 0022400329 (328/1230)
INFO [2025-05-09 04:18:34] Successfully fetched game 0022400330 (329/1230)
INFO [2025-05-09 04:18:34] Successfully fetched game 0022400325 (330/1230)
INFO [2025-05-09 04:18:35] Successfully fetched game 0022400327 (331/1230)
INFO [2025-05-09 04:18:36] Successfully fetched game 0022400326 (332/1230)
INFO [2025-05-09 04:18:36] Successfully fetched game 0022400335 (333/1230)
INFO [2025-05-09 04:18:37] Successfully fetched game 0022400334 (334/1230)
INFO [2025-05-09 04:18:37] Successfully fetched game 0022400337 (335/1230)
INFO [2025-05-09 04:18:38] Successfully fetched game 0022400336 (336/1230)
INFO [2025-05-09 04:18:38] Successfully fetched game 0022400338 (337/1230)
INFO [2025-05-09 04:18:39] Successfully fetched game 0022400333 (338/1230)
INFO [2025-05-09 04:18:40] Successfully fetched game 0022400339 (339/1230)
INFO [2025-05-09 04:18:40] Successfully fetched game 0022400346 (340/1230)
INFO [2025-05-09 04:18:41] Successfully fetched game 0022400341 (341/1230)
INFO [2025-05-09 04:18:41] Successfully fetched game 0022400343 (342/1230)
INFO [2025-05-09 04:18:42] Successfully fetched game 0022400344 (343/1230)
INFO [2025-05-09 04:18:43] Successfully fetched game 0022400342 (344/1230)
INFO [2025-05-09 04:18:43] Successfully fetched game 0022400340 (345/1230)
INFO [2025-05-09 04:18:44] Successfully fetched game 0022400345 (346/1230)
INFO [2025-05-09 04:18:44] Successfully fetched game 0022400354 (347/1230)
INFO [2025-05-09 04:18:45] Successfully fetched game 0022400348 (348/1230)
INFO [2025-05-09 04:18:46] Successfully fetched game 0022400347 (349/1230)
INFO [2025-05-09 04:18:46] Successfully fetched game 0022400349 (350/1230)
INFO [2025-05-09 04:18:47] Successfully fetched game 0022400350 (351/1230)
INFO [2025-05-09 04:18:47] Successfully fetched game 0022400352 (352/1230)
INFO [2025-05-09 04:18:48] Successfully fetched game 0022400357 (353/1230)
INFO [2025-05-09 04:18:49] Successfully fetched game 0022400358 (354/1230)
INFO [2025-05-09 04:18:49] Successfully fetched game 0022400355 (355/1230)
INFO [2025-05-09 04:18:50] Successfully fetched game 0022400356 (356/1230)
INFO [2025-05-09 04:18:51] Successfully fetched game 0022400353 (357/1230)
INFO [2025-05-09 04:18:51] Successfully fetched game 0022400351 (358/1230)
INFO [2025-05-09 04:18:52] Successfully fetched game 0022400359 (359/1230)
INFO [2025-05-09 04:18:53] Successfully fetched game 0022401203 (360/1230)
