nba_id,year,player_name,bref_id,team,FT_PERC,FTPerc,games,is_aggregate_team
1003,2000,Drew Barry,barrydr01,2TM,0.8,0.8,16,True
190,2000,Duane Causwell,causwdu01,MIA,0.684,0.684,25,False
1863,2000,Earl Boykins,boykiea01,2TM,0.783,0.783,26,True
224,2000,Eddie Jones,jonesed02,CHH,0.864,0.864,72,False
1944,2000,Eddie Robinson,robined01,CHH,0.734,0.734,67,False
922,2000,Elden Campbell,campbel01,CHH,0.69,0.69,78,False
695,2000,Eldridge Recasner,recasel01,CHH,,,7,False
386,2000,Elliot Perry,perryel01,NJN,0.806,0.806,60,False
1882,2000,Elton Brand,brandel01,CHI,0.685,0.685,81,False
1023,2000,Emanual Davis,davisem01,SEA,0.684,0.684,54,False
376,2000,Eric Montross,montrer01,DET,0.5,0.5,51,False
785,2000,Eric Murdock,murdoer01,LAC,0.638,0.638,40,False
15,2000,Eric Piatkowski,piatker01,LAC,0.85,0.85,75,False
727,2000,Eric Snow,snower01,PHI,0.712,0.712,82,False
677,2000,Eric Williams,willier01,BOS,0.793,0.793,68,False
956,2000,Erick Dampier,dampier01,GSW,0.529,0.529,21,False
1065,2000,Erick Strickland,stricer01,DAL,0.831,0.831,68,False
911,2000,Ervin Johnson,johnser02,MIL,0.605,0.605,80,False
1564,2000,Etdrick Bohannon,bohanet01,2TM,0.625,0.625,13,True
1915,2000,Evan Eschmeyer,eschmev01,NJN,0.5,0.5,31,False
1732,2000,Felipe López,lopezfe01,VAN,0.615,0.615,65,False
280,2000,Felton Spencer,spencfe01,SAS,0.667,0.667,26,False
697,2000,Fred Hoiberg,hoibefr01,CHI,0.908,0.908,31,False
1844,2000,Fred Vinson,vinsofr01,SEA,0.5,0.5,8,False
202,2000,Gary Grant,grantga01,POR,,,3,False
56,2000,Gary Payton,paytoga01,SEA,0.735,0.735,82,False
718,2000,Gary Trent,trentga01,DAL,0.524,0.524,11,False
248,2000,George Lynch,lynchge01,PHI,0.617,0.617,75,False
45,2000,George McCloud,mccloge01,DEN,0.818,0.818,78,False
1562,2000,Gerard King,kingge02,WAS,0.742,0.742,62,False
49,2000,Gheorghe Mureșan,muresgh01,NJN,0.605,0.605,30,False
779,2000,Glen Rice,ricegl01,LAL,0.874,0.874,80,False
299,2000,Glenn Robinson,robingl01,MIL,0.802,0.802,81,False
255,2000,Grant Hill,hillgr01,DET,0.795,0.795,74,False
3,2000,Grant Long,longgr01,VAN,0.775,0.775,42,False
21,2000,Greg Anthony,anthogr01,POR,0.772,0.772,82,False
1761,2000,Greg Buckner,buckngr01,DAL,0.683,0.683,48,False
323,2000,Greg Foster,fostegr01,SEA,0.643,0.643,60,False
731,2000,Greg Ostertag,ostergr01,UTA,0.636,0.636,81,False
165,2000,Hakeem Olajuwon,olajuha01,HOU,0.616,0.616,44,False
1942,2000,Harold Jamison,jamisha01,MIA,0.222,0.222,12,False
906,2000,Haywoode Workman,workmha01,2TM,0.667,0.667,36,True
765,2000,Hersey Hawkins,hawkihe01,CHI,0.899,0.899,61,False
270,2000,Horace Grant,grantho01,SEA,0.721,0.721,76,False
458,2000,Howard Eisley,eisleho01,UTA,0.824,0.824,82,False
93,2000,Hubert Davis,davishu01,DAL,0.87,0.87,79,False
1085,2000,Ira Bowman,bowmair01,PHI,0.5,0.5,11,False
1134,2000,Isaac Austin,austiis01,WAS,0.686,0.686,59,False
375,2000,Isaiah Rider,rideris01,ATL,0.785,0.785,60,False
462,2000,J.R. Reid,reidjr01,MIL,0.768,0.768,34,False
1521,2000,Jacque Vaughn,vaughja01,UTA,0.75,0.75,78,False
1751,2000,Jahidi White,whiteja01,WAS,0.536,0.536,80,False
147,2000,Jalen Rose,roseja01,IND,0.827,0.827,80,False
469,2000,Jamal Mashburn,mashbja01,MIA,0.778,0.778,76,False
1975,2000,Jamel Thomas,thomaja01,2TM,1.0,1.0,7,True
1899,2000,James Posey,poseyja01,DEN,0.8,0.8,81,False
994,2000,Jamie Feick,feickja01,NJN,0.707,0.707,81,False
1114,2000,Jaren Jackson,jacksja01,SAS,0.647,0.647,81,False
679,2000,Jason Caffey,caffeja01,GSW,0.597,0.597,71,False
467,2000,Jason Kidd,kiddja01,PHO,0.829,0.829,67,False
1954,2000,Jason Miskiri,miskija01,CHH,,,1,False
1891,2000,Jason Terry,terryja01,ATL,0.807,0.807,81,False
1715,2000,Jason Williams,willija02,SAC,0.753,0.753,81,False
1902,2000,Jeff Foster,fosteje01,IND,0.68,0.68,19,False
204,2000,Jeff Hornacek,hornaje01,UTA,0.95,0.95,77,False
976,2000,Jeff McInnis,mcinnje01,LAC,0.765,0.765,25,False
1741,2000,Jelani McCoy,mccoyje01,SEA,0.495,0.495,58,False
1983,2000,Jermaine Jackson,jacksje01,DET,0.625,0.625,7,False
979,2000,Jermaine O'Neal,onealje01,POR,0.582,0.582,70,False
760,2000,Jerome Kersey,kerseje01,SAS,0.707,0.707,72,False
966,2000,Jerome Williams,willije01,DET,0.616,0.616,82,False
711,2000,Jerry Stackhouse,stackje01,DET,0.815,0.815,82,False
754,2000,Jim Jackson,jacksji01,ATL,0.877,0.877,79,False
29,2000,Jim McIlvaine,mcilvji01,NJN,0.518,0.518,66,False
170,2000,Joe Kleine,kleinjo01,POR,1.0,1.0,7,False
693,2000,Joe Smith,smithjo02,MIN,0.756,0.756,78,False
1086,2000,Joe Stephens,stephjo01,VAN,0.75,0.75,13,False
680,2000,John Amaechi,amaecjo01,ORL,0.766,0.766,80,False
1911,2000,John Celestand,celesjo01,LAL,0.833,0.833,16,False
180,2000,John Crotty,crottjo01,DET,0.86,0.86,69,False
927,2000,John Salley,sallejo01,LAL,0.75,0.75,45,False
317,2000,John Starks,starkjo01,2TM,0.847,0.847,37,True
304,2000,John Stockton,stockjo01,UTA,0.86,0.86,82,False
1519,2000,John Thomas,thomajo02,TOR,0.39,0.39,55,False
961,2000,John Wallace,wallajo01,NYK,0.804,0.804,60,False
271,2000,Johnny Newman,newmajo01,NJN,0.838,0.838,82,False
1511,2000,Johnny Taylor,taylojo01,2TM,,,6,True
468,2000,Jon Barry,barryjo01,SAC,0.922,0.922,62,False
1886,2000,Jonathan Bender,bendejo01,IND,0.667,0.667,24,False
146,2000,Jud Buechler,buechju01,DET,0.286,0.286,58,False
1908,2000,Jumaine Jones,jonesju01,PHI,0.611,0.611,33,False
436,2000,Juwan Howard,howarju01,WAS,0.735,0.735,82,False
252,2000,Karl Malone,malonka01,UTA,0.797,0.797,82,False
1569,2000,Keith Closs,closske01,LAC,0.59,0.59,57,False
1496,2000,Keith Van Horn,vanhoke01,NJN,0.847,0.847,80,False
1509,2000,Kelvin Cato,catoke01,HOU,0.649,0.649,65,False
383,2000,Kendall Gill,gillke01,NJN,0.71,0.71,76,False
72,2000,Kenny Anderson,anderke01,BOS,0.775,0.775,82,False
1903,2000,Kenny Thomas,thomake01,HOU,0.66,0.66,72,False
1721,2000,Keon Clark,clarkke01,DEN,0.688,0.688,81,False
954,2000,Kerry Kittles,kittlke01,NJN,0.795,0.795,62,False
708,2000,Kevin Garnett,garneke01,MIN,0.765,0.765,81,False
134,2000,Kevin Johnson,johnske02,PHO,1.0,1.0,6,False
1563,2000,Kevin Ollie,ollieke01,PHI,0.757,0.757,40,False
788,2000,Kevin Willis,willike02,TOR,0.799,0.799,79,False
234,2000,Khalid Reeves,reevekh01,CHI,1.0,1.0,3,False
1619,2000,Kiwane Lemorris Garris,garriki01,ORL,,,3,False
977,2000,Kobe Bryant,bryanko01,LAL,0.821,0.821,66,False
1600,2000,Kornél Dávid,davidko01,2TM,0.804,0.804,32,True
703,2000,Kurt Thomas,thomaku01,NYK,0.781,0.781,80,False
111,2000,LaPhonso Ellis,ellisla01,ATL,0.695,0.695,58,False
1885,2000,Lamar Odom,odomla01,LAC,0.719,0.719,76,False
441,2000,Lamond Murray,murrala01,CLE,0.761,0.761,74,False
1930,2000,Lari Ketner,ketnela01,2TM,0.667,0.667,22,True
1919,2000,Laron Profit,profila01,WAS,0.4,0.4,33,False
1716,2000,Larry Hughes,hughela01,2TM,0.74,0.74,82,True
913,2000,Larry Johnson,johnsla02,NYK,0.766,0.766,70,False
84,2000,Latrell Sprewell,sprewla01,NYK,0.866,0.866,82,False
1444,2000,Lawrence Funderburke,fundela01,SAC,0.706,0.706,75,False
1953,2000,Lazaro Borrell,borrela01,SEA,0.545,0.545,17,False
283,2000,Lindsey Hunter,hunteli01,DET,0.76,0.76,82,False
953,2000,Lorenzen Wright,wrighlo02,ATL,0.644,0.644,75,False
31,2000,Lorenzo Williams,willilo01,WAS,,,8,False
919,2000,Loy Vaught,vaughlo01,DET,0.688,0.688,43,False
26,2000,Luc Longley,longllu01,PHO,0.825,0.825,72,False
446,2000,Lucious Harris,harrilu01,NJN,0.798,0.798,77,False
990,2000,Malik Rose,rosema01,SAS,0.722,0.722,74,False
907,2000,Malik Sealy,sealyma01,MIN,0.812,0.812,82,False
992,2000,Marcus Brown,brownma01,DET,1.0,1.0,6,False
948,2000,Marcus Camby,cambyma01,NYK,0.67,0.67,59,False
712,2000,Mario Bennett,bennema01,LAC,,,1,False
53,2000,Mario Elie,eliema01,SAS,0.846,0.846,79,False
95,2000,Mark Bryant,bryanma01,CLE,0.809,0.809,75,False
707,2000,Mark Davis,davisma02,GSW,0.66,0.66,23,False
971,2000,Mark Hendrickson,hendrma01,2TM,0.75,0.75,15,True
349,2000,Mark Jackson,jacksma01,IND,0.806,0.806,81,False
1110,2000,Mark Strickland,stricma01,MIA,0.714,0.714,58,False
770,2000,Mark West,westma01,PHO,0.625,0.625,22,False
55,2000,Marty Conlon,conloma01,LAC,,,3,False
672,2000,Matt Bullard,bullama01,HOU,0.833,0.833,56,False
761,2000,Matt Geiger,geigema01,PHI,0.779,0.779,65,False
1723,2000,Matt Harpring,harprma01,ORL,0.857,0.857,4,False
1074,2000,Matt Maloney,malonma01,CHI,0.822,0.822,51,False
1508,2000,Maurice Taylor,tayloma01,LAC,0.711,0.711,62,False
1897,2000,Metta World Peace,artesro01,CHI,0.674,0.674,72,False
262,2000,Michael Cage,cagemi01,NJN,1.0,1.0,20,False
688,2000,Michael Curry,currymi01,DET,0.839,0.839,82,False
1722,2000,Michael Dickerson,dickemi01,VAN,0.83,0.83,82,False
1720,2000,Michael Doleac,doleami01,ORL,0.842,0.842,81,False
714,2000,Michael Finley,finlemi01,DAL,0.82,0.82,82,False
1138,2000,Michael Hawkins,hawkimi01,CHH,0.5,0.5,12,False
1709,2000,Michael Olowokandi,olowomi01,LAC,0.651,0.651,80,False
1913,2000,Michael Ruffin,ruffimi01,CHI,0.489,0.489,71,False
63,2000,Michael Smith,smithmi02,WAS,0.723,0.723,46,False
1565,2000,Michael Stewart,stewami01,TOR,0.563,0.563,42,False
1710,2000,Mike Bibby,bibbymi01,VAN,0.78,0.78,82,False
1630,2000,Mikki Moore,mooremi01,DET,0.794,0.794,29,False
1960,2000,Milt Palacio,palacmi01,VAN,0.595,0.595,53,False
1726,2000,Mirsad Türkcan,turkcmi01,2TM,0.625,0.625,17,True
782,2000,Mitch Richmond,richmmi01,WAS,0.876,0.876,74,False
42,2000,Monty Williams,willimo01,ORL,0.741,0.741,75,False
983,2000,Moochie Norris,norrimo01,HOU,0.781,0.781,30,False
302,2000,Mookie Blaylock,blaylmo01,GSW,0.705,0.705,73,False
177,2000,Muggsy Bogues,boguemu01,TOR,0.908,0.908,80,False
1737,2000,Nazr Mohammed,mohamna01,PHI,0.545,0.545,28,False
98,2000,Nick Anderson,anderni01,SAC,0.487,0.487,72,False
89,2000,Nick Van Exel,vanexni01,DEN,0.817,0.817,79,False
1918,2000,Obinna Ekezie,ekeziob01,VAN,0.672,0.672,39,False
178,2000,Olden Polynice,polynol01,UTA,0.311,0.311,82,False
932,2000,Oliver Miller,milleol01,PHO,0.671,0.671,51,False
970,2000,Othella Harrington,harriot01,VAN,0.792,0.792,82,False
901,2000,Otis Thorpe,thorpot01,MIA,0.604,0.604,51,False
136,2000,P.J. Brown,brownpj01,MIA,0.755,0.755,80,False
1727,2000,Pat Garrity,garripa01,ORL,0.721,0.721,82,False
121,2000,Patrick Ewing,ewingpa01,NYK,0.731,0.731,62,False
1718,2000,Paul Pierce,piercpa01,BOS,0.798,0.798,73,False
978,2000,Peja Stojaković,stojape01,SAC,0.882,0.882,74,False
442,2000,Pervis Ellison,ellispe01,BOS,0.714,0.714,30,False
432,2000,Pete Chilcutt,chilcpe01,3TM,1.0,1.0,56,True
461,2000,Popeye Jones,jonespo01,DEN,0.737,0.737,40,False
1900,2000,Quincy Lewis,lewisqu01,UTA,0.731,0.731,74,False
1711,2000,Raef LaFrentz,lafrera01,DEN,0.686,0.686,81,False
1747,2000,Rafer Alston,alstora01,MIL,0.75,0.75,27,False
1872,2000,Randell Jackson,jacksra02,DAL,,,1,False
753,2000,Randy Brown,brownra02,CHI,0.738,0.738,59,False
988,2000,Randy Livingston,livinra01,PHO,0.839,0.839,79,False
1740,2000,Rashard Lewis,lewisra02,SEA,0.683,0.683,82,False
739,2000,Rasheed Wallace,wallara01,POR,0.704,0.704,81,False
1725,2000,Rasho Nesterović,nestera01,MIN,0.573,0.573,82,False
951,2000,Ray Allen,allenra02,MIL,0.887,0.887,82,False
674,2000,Reggie Jordan,jordare01,WAS,0.538,0.538,36,False
397,2000,Reggie Miller,millere01,IND,0.919,0.919,81,False
364,2000,Rex Chapman,chapmre01,PHO,0.756,0.756,53,False
777,2000,Rex Walters,waltere01,MIA,0.75,0.75,33,False
1888,2000,Richard Hamilton,hamilri01,WAS,0.774,0.774,71,False
1594,2000,Rick Brunson,brunsri01,NYK,0.611,0.611,37,False
296,2000,Rick Fox,foxri01,LAL,0.808,0.808,82,False
1965,2000,Rick Hughes,hugheri02,DAL,0.462,0.462,21,False
1729,2000,Ricky Davis,davisri01,CHH,0.765,0.765,48,False
22,2000,Rik Smits,smitsri01,IND,0.739,0.739,79,False
109,2000,Robert Horry,horryro01,LAL,0.788,0.788,76,False
123,2000,Robert Pack,packro01,DAL,0.808,0.808,29,False
1714,2000,Robert Traylor,traylro01,MIL,0.603,0.603,44,False
393,2000,Rod Strickland,stricro02,WAS,0.702,0.702,69,False
1934,2000,Rodney Buford,buforro01,MIA,0.727,0.727,34,False
915,2000,Rodney Rogers,rogerro01,PHO,0.639,0.639,82,False
1518,2000,Rodrick Rhodes,rhodero01,DAL,,,1,False
166,2000,Ron Harper,harpero01,LAL,0.68,0.68,80,False
1500,2000,Ron Mercer,mercero01,2TM,0.789,0.789,68,True
1728,2000,Roshown McLeod,mcleoro01,ATL,0.771,0.771,44,False
964,2000,Roy Rogers,rogerro02,DEN,0.463,0.463,40,False
1739,2000,Ruben Patterson,patteru01,SEA,0.692,0.692,81,False
1601,2000,Rusty LaRue,larueru01,CHI,0.714,0.714,4,False
1763,2000,Ryan Bowen,bowenry01,DEN,0.717,0.717,52,False
1926,2000,Ryan Robertson,roberry01,SAC,1.0,1.0,1,False
1756,2000,Ryan Stack,stackry01,CLE,0.667,0.667,25,False
208,2000,Sam Cassell,cassesa01,MIL,0.876,0.876,81,False
1734,2000,Sam Jacobson,jacobsa01,2TM,0.732,0.732,52,True
694,2000,Sam Mack,macksa01,GSW,0.95,0.95,23,False
417,2000,Sam Mitchell,mitchsa01,MIN,0.88,0.88,66,False
64,2000,Sam Perkins,perkisa01,IND,0.825,0.825,81,False
955,2000,Samaki Walker,walkesa01,SAS,0.683,0.683,71,False
1513,2000,Scot Pollard,pollasc01,SAC,0.717,0.717,76,False
197,2000,Scott Burrell,burresc01,NJN,0.78,0.78,74,False
1909,2000,Scott Padgett,padgesc01,UTA,0.704,0.704,47,False
281,2000,Scott Williams,willisc01,MIL,0.729,0.729,68,False
937,2000,Scottie Pippen,pippesc01,POR,0.717,0.717,82,False
251,2000,Sean Elliott,elliose01,SAS,0.781,0.781,19,False
1752,2000,Sean Marks,marksse01,TOR,1.0,1.0,5,False
399,2000,Sean Rooks,rooksse01,DAL,0.73,0.73,71,False
1742,2000,Shammond Williams,willish01,SEA,0.647,0.647,43,False
1000,2000,Shandon Anderson,andersh01,HOU,0.767,0.767,82,False
406,2000,Shaquille O'Neal,onealsh01,LAL,0.524,0.524,79,False
949,2000,Shareef Abdur-Rahim,abdursh01,VAN,0.809,0.809,82,False
762,2000,Shawn Bradley,bradlsh01,DAL,0.765,0.765,77,False
431,2000,Shawn Kemp,kempsh01,CLE,0.776,0.776,82,False
1890,2000,Shawn Marion,mariosh01,PHO,0.847,0.847,51,False
428,2000,Sherman Douglas,douglsh01,NJN,0.893,0.893,20,False
278,2000,Stacey Augmon,augmost01,POR,0.673,0.673,59,False
914,2000,Stanley Roberts,roberst01,PHI,0.0,0.0,5,False
950,2000,Stephon Marbury,marbust01,NJN,0.813,0.813,74,False
1883,2000,Steve Francis,francst01,HOU,0.786,0.786,77,False
70,2000,Steve Kerr,kerrst01,SAS,0.818,0.818,32,False
959,2000,Steve Nash,nashst01,DAL,0.882,0.882,56,False
120,2000,Steve Smith,smithst01,POR,0.85,0.85,82,False
1505,2000,Tariq Abdul-Wahad,abdulta01,2TM,0.756,0.756,61,True
210,2000,Terrell Brandon,brandte01,MIN,0.899,0.899,71,False
187,2000,Terry Cummings,cummite01,GSW,0.821,0.821,22,False
371,2000,Terry Mills,millste01,DET,0.735,0.735,82,False
345,2000,Terry Porter,portete01,SAS,0.806,0.806,68,False
689,2000,Theo Ratliff,ratlith01,PHI,0.771,0.771,57,False
676,2000,Thomas Hamilton,hamilth01,HOU,0.522,0.522,22,False
1495,2000,Tim Duncan,duncati01,SAS,0.761,0.761,74,False
896,2000,Tim Hardaway,hardati01,MIA,0.827,0.827,52,False
1906,2000,Tim James,jamesti01,MIA,0.333,0.333,4,False
100,2000,Tim Legler,legleti01,GSW,0.778,0.778,23,False
1501,2000,Tim Thomas,thomati01,MIL,0.774,0.774,80,False
1937,2000,Tim Young,youngti01,GSW,0.778,0.778,25,False
1753,2000,Toby Bailey,baileto01,PHO,0.692,0.692,46,False
103,2000,Todd Day,dayto01,PHO,0.667,0.667,58,False
957,2000,Todd Fuller,fulleto02,CHH,0.604,0.604,41,False
1928,2000,Todd MacCulloch,maccuto01,PHI,0.519,0.519,56,False
339,2000,Tom Gugliotta,guglito01,PHO,0.775,0.775,54,False
67,2000,Tom Hammonds,hammoto01,MIN,0.589,0.589,56,False
389,2000,Toni Kukoč,kukocto01,2TM,0.725,0.725,56,True
1499,2000,Tony Battie,battito01,BOS,0.675,0.675,82,False
960,2000,Tony Delk,delkto01,SAC,0.797,0.797,46,False
1108,2000,Tony Farmer,farmeto01,GSW,0.766,0.766,74,False
763,2000,Tony Massenburg,masseto01,HOU,0.875,0.875,10,False
1503,2000,Tracy McGrady,mcgratr01,TOR,0.707,0.707,79,False
145,2000,Tracy Murray,murratr01,WAS,0.851,0.851,80,False
1892,2000,Trajan Langdon,langdtr01,CLE,1.0,1.0,10,False
696,2000,Travis Best,besttr01,IND,0.821,0.821,82,False
969,2000,Travis Knight,knightr01,LAL,0.607,0.607,63,False
1607,2000,Troy Hudson,hudsotr01,LAC,0.811,0.811,62,False
895,2000,Tyrone Corbin,corbity01,SAC,0.846,0.846,54,False
238,2000,Tyrone Hill,hillty01,PHI,0.691,0.691,68,False
1838,2000,Tyrone Nesby,nesbyty01,LAC,0.791,0.791,73,False
1731,2000,Tyronn Lue,luety01,LAL,0.75,0.75,8,False
137,2000,Vernon Maxwell,maxweve01,SEA,0.73,0.73,47,False
452,2000,Vin Baker,bakervi01,SEA,0.682,0.682,79,False
1713,2000,Vince Carter,cartevi01,TOR,0.791,0.791,82,False
219,2000,Vinny Del Negro,delnevi01,MIL,0.897,0.897,67,False
958,2000,Vitaly Potapenko,potapvi01,BOS,0.681,0.681,79,False
124,2000,Vlade Divac,divacvl01,SAC,0.691,0.691,82,False
1735,2000,Vladimir Stepania,stepavl01,SEA,0.472,0.472,30,False
1907,2000,Vonteego Cummings,cummivo01,GSW,0.751,0.751,75,False
702,2000,Voshon Lenard,lenarvo01,MIA,0.792,0.792,53,False
1887,2000,Wally Szczerbiak,szczewa02,MIN,0.826,0.826,73,False
1005,2000,Walt Williams,williwa02,HOU,0.821,0.821,76,False
962,2000,Walter McCarty,mccarwa01,BOS,0.722,0.722,61,False
1943,2000,Wayne Turner,turnewa01,BOS,0.333,0.333,3,False
445,2000,Wesley Person,persowe01,CLE,0.792,0.792,79,False
781,2000,Will Perdue,perduwi01,CHI,0.476,0.476,67,False
1895,2000,William Avery,averywi01,MIN,0.667,0.667,59,False
440,2000,Žan Tabak,tabakza01,IND,0.625,0.625,18,False
